__v,_id,courier,courierCode,createdAt,inTransit,isArchived,isDelivered,isReturned,isShipped,method,otn,package,packaging.height,packaging.length,packaging.name,packaging.width,products,weight
0,623d7aae36feab41d409bcc6,TIPSA,4000346349,2022-03-25T08:17:50.121Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4B5A1648196268P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7aad45d54628578983e6""}]",0.668
0,623d7aae45d5464f9e8983ec,MRW,26085847492,2022-03-25T08:17:50.125Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2G2MF1648159496P1,60c716b5d348522178ca7e6f,12,18,CAJA PEQUEÑA,13,"[{""$oid"":""623ceb09dd89707a8b3d860d""},{""$oid"":""623ceb09dd89702e393d860e""}]",0.5616
0,623d7aae887bde89196ac08b,ENVIALIA,,2022-03-25T08:17:50.943Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6EXZ1648196269P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7aaed4e4815de83c3b14""},{""$oid"":""623d7aaed4e4814ecc3c3b15""},{""$oid"":""623d7aaed4e481d4f73c3b16""},{""$oid"":""623d7aaed4e48139443c3b17""},{""$oid"":""623d7aaed4e481f7b13c3b18""}]",0.668
0,623d7ab245d546513c8983ee,TIPSA,4000346350,2022-03-25T08:17:54.590Z,TRUE,FALSE,FALSE,FALSE,TRUE,tipsa premium,26Z4FFR1648196272P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7ab2f7a94909d0d02b4a""}]",8
0,623d7ab2dc97494c51cfa8e5,TIPSA,4000346351,2022-03-25T08:17:54.992Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z41MM1648196273P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7ab2063026a9e9057099""}]",2
0,623d7ab7063026ea4e05709e,TIPSA,4000346353,2022-03-25T08:17:59.910Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4QVZ1648196278P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7ab724b1e9b738da80f9""}]",4
0,623d7ab757f54fd06adcfa9a,TIPSA,4000346352,2022-03-25T08:17:59.654Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z49551648196277P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7ab7f3909f5dd6a5ddc7""}]",1
0,623d7ab8918f3f4775d624c5,CORREOS,32300050459135201140141,2022-03-25T08:18:00.189Z,FALSE,FALSE,TRUE,FALSE,FALSE,express,5PV9XBM1648148840P1,5d1f319c41e9d80034292e84,3,42,BOLSA MRW,32,"[{""$oid"":""623d744c45d5467647898366""},{""$oid"":""623d744c45d54671ec898367""},{""$oid"":""623d744c45d5467fdd898368""},{""$oid"":""623d744c45d546450f898369""}]",0.673344
0,623d7abc1f7d7a681d5949a1,TIPSA,4000346354,2022-03-25T08:18:04.584Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4GBC1648196282P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7abc61b011fa513b804d""}]",3
0,623d7abdf7006fb7f1a7534b,TIPSA,4000346355,2022-03-25T08:18:05.276Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4NCG1648196283P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7abc0630264d270570a3""}]",8.49
0,623d7abedc9749656acfa8ee,CORREOS,32300050459137101146100,2022-03-25T08:18:06.368Z,FALSE,FALSE,TRUE,FALSE,FALSE,express,99K5D5X1648160562P1,5cdc238599a2010b64b01f95,7,27,Caja Pequeña,13,"[{""$oid"":""623cef3711f718d87bf47eaa""},{""$oid"":""623cef3711f7180222f47eab""},{""$oid"":""623cef3711f7183554f47eac""},{""$oid"":""623cef3711f71859b4f47ead""},{""$oid"":""623cef3711f7186fb2f47eae""},{""$oid"":""623cef3711f7184402f47eaf""}]",0.410319
0,623d7abf318ff9cc67f91e40,UPS,1Z493EX16812540739,2022-03-25T08:18:07.875Z,FALSE,FALSE,TRUE,FALSE,FALSE,ups standard,79ZYZ7A1648141950P1,5ecfad8582057700347e252c,10,20,Small Box,20,"[{""$oid"":""623ca6999a94f1fa7e5d4be8""}]",0.6666666667
0,623d7ad29a24b52647c4ab2b,PUBLICCORREOS,PQ47JH0710065040133207W,2022-03-25T08:18:26.120Z,FALSE,FALSE,TRUE,FALSE,FALSE,nacional domicilio standard,Z73LBWC1648128621P1,5ec4fbb21569e00034a08ccb,1,30,Sobre,40,"[{""$oid"":""623d7acb33894ff4199d9bc8""}]",1.1
0,623d7ad32ff9d83591df86d2,GLS,39641704561,2022-03-25T08:18:27.494Z,FALSE,FALSE,TRUE,FALSE,FALSE,standard,YGVPSH51648196199P1,5cafb7c4260fe0003f195f1c,10,20,Caja pequeña,20,"[{""$oid"":""623d7a679c4aa01bc3244c9c""},{""$oid"":""623d7a679c4aa06e31244c9d""},{""$oid"":""623d7a679c4aa0760c244c9e""}]",0.6666666667
0,623d7ad434b2375821abb7e4,GLS,39641704563,2022-03-25T08:18:28.416Z,FALSE,FALSE,TRUE,FALSE,FALSE,standard,YGVPMDW1648196198P1,5cafb7c4260fe0003f195f1c,10,20,Caja pequeña,20,"[{""$oid"":""623d7a663850577906e8dcb3""}]",0.6666666667
0,623d7ad49c4aa06040244cba,GLS,39641704566,2022-03-25T08:18:28.949Z,FALSE,FALSE,TRUE,FALSE,FALSE,standard,YGVP5N51648196197P1,5cafb7c4260fe0003f195f1c,10,20,Caja pequeña,20,"[{""$oid"":""623d7a6557f54f72aadcfa88""},{""$oid"":""623d7a6557f54f1d12dcfa89""}]",0.6666666667
0,623d7ad4d9c45af0aebe26d8,GLS,39641704564,2022-03-25T08:18:28.664Z,FALSE,FALSE,TRUE,FALSE,FALSE,standard,YGVPB8D1648196197P1,5cafb7c4260fe0003f195f1c,10,20,Caja pequeña,20,"[{""$oid"":""623d7a6624b1e988c2da80ef""},{""$oid"":""623d7a6624b1e91eacda80f0""}]",0.6666666667
0,623d7ad4dc9749f58ccfa8f0,GLS,39641704562,2022-03-25T08:18:28.097Z,FALSE,FALSE,TRUE,FALSE,FALSE,standard,YGVPUMF1648196199P1,5cafb7c4260fe0003f195f1c,10,20,Caja pequeña,20,"[{""$oid"":""623d7a67dc97493e81cfa8c9""},{""$oid"":""623d7a67dc9749822fcfa8ca""},{""$oid"":""623d7a67dc97491be7cfa8cb""},{""$oid"":""623d7a67dc97490f57cfa8cc""},{""$oid"":""623d7a67dc97499ccdcfa8cd""},{""$oid"":""623d7a67dc974986f1cfa8ce""},{""$oid"":""623d7a67dc97497160cfa8cf""},{""$oid"":""623d7a67dc974931fdcfa8d0""}]",0.6666666667
0,623d7ad4f3909f7707a5ddcd,GLS,39641704565,2022-03-25T08:18:28.644Z,FALSE,FALSE,TRUE,FALSE,FALSE,standard,YGVPLM21648196198P1,5cafb7c4260fe0003f195f1c,10,20,Caja pequeña,20,"[{""$oid"":""623d7a661f7d7acb83594991""},{""$oid"":""623d7a661f7d7a6f2a594992""},{""$oid"":""623d7a661f7d7a09ea594993""},{""$oid"":""623d7a661f7d7ae443594994""},{""$oid"":""623d7a661f7d7a748e594995""},{""$oid"":""623d7a661f7d7a7510594996""},{""$oid"":""623d7a661f7d7a6354594997""},{""$oid"":""623d7a661f7d7abf9a594998""},{""$oid"":""623d7a661f7d7aadd5594999""},{""$oid"":""623d7a661f7d7a66d359499a""},{""$oid"":""623d7a661f7d7a6cbb59499b""},{""$oid"":""623d7a661f7d7afbd959499c""},{""$oid"":""623d7a661f7d7ae72359499d""},{""$oid"":""623d7a661f7d7a174359499e""}]",0.6666666667
0,623d7adcf7006f9388a75350,OMNIVA,,2022-03-25T08:18:36.141Z,FALSE,FALSE,TRUE,FALSE,FALSE,omniva parcel machine service,M5W4PGF1648106237P1,5fdb1aa10713ab0034eca83d,10,20,Small Box,20,"[{""$oid"":""623c1afe24b1b6c24d8246b0""},{""$oid"":""623c1afe24b1b69b6a8246b1""}]",1
0,623d7ae2385057d3d4e8dcc3,CORREOS,32300050459146501470036,2022-03-25T08:18:42.152Z,FALSE,FALSE,TRUE,FALSE,FALSE,express,Y6Y2U2P1648154390P1,61d7f2d51206a584f640b6ed,10,20,Caja pequeña,20,"[{""$oid"":""623cd7166160f1f40de08e11""},{""$oid"":""623cd7166160f165dee08e12""},{""$oid"":""623cd7166160f1a63be08e13""},{""$oid"":""623cd7166160f1ef73e08e14""},{""$oid"":""623cd7166160f164abe08e15""}]",0.668
0,623d7ae2f7a9496798d02b4f,ENVIALIA,,2022-03-25T08:18:42.435Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6YKR1648196320P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7ae2887bde1e5e6ac090""},{""$oid"":""623d7ae2887bde6dc46ac091""},{""$oid"":""623d7ae2887bde5ef36ac092""},{""$oid"":""623d7ae2887bdeecbb6ac093""}]",0.668
0,623d7ae334b2377d30abb7e9,CORREOS,66300050459153001077509,2022-03-25T08:18:43.857Z,FALSE,FALSE,TRUE,FALSE,FALSE,express,99K5T491648160547P1,5cdc238599a2010b64b01f95,7,27,Caja Pequeña,13,"[{""$oid"":""623cef2f0957a129155c3e84""}]",0.410319
0,623d7ae624b1e999dfda80fe,UPS,1Z493EX16821618764,2022-03-25T08:18:46.264Z,FALSE,FALSE,TRUE,FALSE,FALSE,ups standard,79ZYJK91648143005P1,5ecfad8582057700347e252c,10,20,Small Box,20,"[{""$oid"":""623caa9d10323f6156be8386""}]",0.6666666667
0,623d7af23e43020c9667d2f4,ENVIALIA,,2022-03-25T08:18:58.507Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de 72 h,Z73LSUY1648127860P1,5ec4fbb21569e00034a08ccb,1,30,Sobre,40,"[{""$oid"":""623d7a84ba18971b152f7e1b""}]",0.2004
0,623d7af6d9c45aaaf1be26dd,DHLPARCEL,JJD00026902008514151001,2022-03-25T08:19:02.804Z,FALSE,FALSE,TRUE,FALSE,FALSE,dhl parcel b2b,L6GZBVS1647995370P1,61aa375e0fb127003a345022,8,120,CT-MB-008. BANCO DE TRABAJO ESTANTES,63,"[{""$oid"":""623a92b5db639d16ce025e5f""}]",12.096
0,623d7afb9c4aa0252a244cbf,UPS,1Z493EX16809141346,2022-03-25T08:19:07.724Z,FALSE,FALSE,TRUE,FALSE,FALSE,ups standard,79ZYZDA1648144808P1,5ecfad8582057700347e252c,10,20,Small Box,20,"[{""$oid"":""623cb1a894674b2e619aa889""}]",0.6666666667
0,623d7b0606302676c70570a8,ENVIALIA,,2022-03-25T08:19:18.191Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de 72 h,Z73LJ2Y1648137066P1,5ec4fbb21569e00034a08ccb,1,30,Sobre,40,"[{""$oid"":""623cbb4bfc0f546e917e3f0c""}]",0.2004
0,623d7b08dc97495850cfa8f8,TIPSA,4000346357,2022-03-25T08:19:20.436Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4UWE1648196358P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b07063026b1f50570aa""}]",1.95
0,623d7b08f7a94957a5d02b54,TIPSA,4000346356,2022-03-25T08:19:20.373Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4MZ31648196358P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b07918f3f0c7ad624cc""}]",4.6
0,623d7b0d24b1e968b4da8100,TIPSA,4000346358,2022-03-25T08:19:25.367Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z416A1648196363P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b0c45d546ece78983f3""}]",10.5
0,623d7b0dd4e48105993c3b1a,TIPSA,4000346359,2022-03-25T08:19:25.654Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4WCS1648196363P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b0d36feab368309bccf""}]",27
0,623d7b11f7006f86a0a75352,UPS,1Z493EX16814888754,2022-03-25T08:19:29.128Z,FALSE,FALSE,TRUE,FALSE,FALSE,ups standard,79ZYJKS1648155635P1,5ecfad8582057700347e252c,10,20,Small Box,20,"[{""$oid"":""623cde2a9a94f1144b5d4cf7""}]",0.6666666667
0,623d7b12887bde11266ac099,TIPSA,4000346360,2022-03-25T08:19:30.101Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z45J71648196368P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b11d4e48165123c3b1f""}]",2
0,623d7b136baa3924441c5c46,TIPSA,4000346361,2022-03-25T08:19:31.032Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z47XZ1648196369P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b12d9c45a54fdbe26e3""}]",2
0,623d7b1745d546708a8983f5,TIPSA,4000346362,2022-03-25T08:19:35.063Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4BSN1648196373P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b169a24b5085dc4ab2d""}]",3
0,623d7b176baa399b881c5c4b,TIPSA,4000346363,2022-03-25T08:19:35.649Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4WGZ1648196373P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b17385057e510e8dcc6""}]",11
0,623d7b195e1d9448e82ec620,ENVIALIA,,2022-03-25T08:19:37.106Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W67FW1648196375P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7b18318ff96d03f91e43""},{""$oid"":""623d7b18318ff9c529f91e45""},{""$oid"":""623d7b18318ff95b65f91e47""},{""$oid"":""623d7b18318ff90998f91e49""},{""$oid"":""623d7b18318ff9524ef91e4b""},{""$oid"":""623d7b18318ff9021cf91e4d""},{""$oid"":""623d7b18318ff9ab7ff91e4f""},{""$oid"":""623d7b18318ff9ce98f91e51""},{""$oid"":""623d7b18318ff976b2f91e53""},{""$oid"":""623d7b18318ff90fe0f91e55""},{""$oid"":""623d7b18318ff970d5f91e57""},{""$oid"":""623d7b18318ff9be6af91e59""}]",0.668
0,623d7b1a5e1d94655a2ec622,ENVIALIA,,2022-03-25T08:19:38.005Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W67FW1648196375P2,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7b18318ff9592ef91e42""},{""$oid"":""623d7b18318ff99340f91e44""},{""$oid"":""623d7b18318ff973ddf91e46""},{""$oid"":""623d7b18318ff92a96f91e48""},{""$oid"":""623d7b18318ff91ab1f91e4a""},{""$oid"":""623d7b18318ff95fd3f91e4c""},{""$oid"":""623d7b18318ff961c3f91e4e""},{""$oid"":""623d7b18318ff96ea0f91e50""},{""$oid"":""623d7b18318ff95342f91e52""},{""$oid"":""623d7b18318ff9619ff91e54""},{""$oid"":""623d7b18318ff972abf91e56""},{""$oid"":""623d7b18318ff9160bf91e58""}]",0.668
0,623d7b1bd4e48133673c3b23,ENVIALIA,,2022-03-25T08:19:39.011Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W639F1648196377P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7b1a36feab279309bcd4""},{""$oid"":""623d7b1a36feab187109bcd5""},{""$oid"":""623d7b1a36feab91ed09bcd6""},{""$oid"":""623d7b1a36feab3db809bcd7""},{""$oid"":""623d7b1a36feab42be09bcd8""},{""$oid"":""623d7b1a36feab726309bcd9""},{""$oid"":""623d7b1a36feab128809bcda""},{""$oid"":""623d7b1a36feab537609bcdb""}]",0.668
0,623d7b1c2396373a43e1b2be,TIPSA,4000346364,2022-03-25T08:19:40.224Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4FAF1648196378P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b1b2ff9d8c2cbdf86db""}]",5
0,623d7b1df7006f0da6a75354,TIPSA,4000346365,2022-03-25T08:19:41.046Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z48MH1648196379P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b1c887bde4e606ac09e""}]",2
0,623d7b21e88d8b53f93d72fc,UPS,1Z493EX16829128770,2022-03-25T08:19:45.655Z,FALSE,FALSE,TRUE,FALSE,FALSE,ups standard,79ZY6421648156204P1,5ecfad8582057700347e252c,10,20,Small Box,20,"[{""$oid"":""623cde2c94674b4ca39aa95d""}]",0.6666666667
0,623d7b21f3909fde1aa5ddd9,TIPSA,4000346366,2022-03-25T08:19:45.960Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4HXD1648196384P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b2145d54662db8983fa""}]",3.64
0,623d7b22f7006f6ae7a75359,TIPSA,4000346367,2022-03-25T08:19:46.811Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa premium,26Z4RV61648196385P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b229c1daab880719d4a""}]",3
0,623d7b286baa394fab1c5c54,CORREOS,32300050459177901335106,2022-03-25T08:19:52.175Z,FALSE,FALSE,TRUE,FALSE,FALSE,express,99K544J1648164604P1,5cdc238599a2010b64b01f95,7,27,Caja Pequeña,13,"[{""$oid"":""623cfefc10d5fa4da8e423d2""},{""$oid"":""623cfefc10d5fa7ffce423d3""},{""$oid"":""623cfefc10d5faf669e423d4""},{""$oid"":""623cfefc10d5fab782e423d5""},{""$oid"":""623cfefc10d5fa1b55e423d6""}]",0.410319
0,623d7b2c9c1daa6247719d4d,MRW,26085847496,2022-03-25T08:19:56.703Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2GX391648156601P1,61519c1ca165f900346945a6,10,25,CAJA MEDIANA,15,"[{""$oid"":""623cdfbabfd495a066d526b2""},{""$oid"":""623cdfbabfd4954350d526b3""},{""$oid"":""623cdfbabfd495db56d526b4""}]",0.75
0,623d7b375e1d947cbc2ec62b,SEUR,3390149451487,2022-03-25T08:20:07.625Z,FALSE,FALSE,TRUE,FALSE,FALSE,seur 24,79ZYCUE1648156225P1,5ecfad8582057700347e252c,10,20,Small Box,20,"[{""$oid"":""623cde419a94f1f6d15d4d0c""}]",0.6666666667
0,623d7b389c1daa1b78719d4f,TIPSA,105906,2022-03-25T08:20:08.429Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa 14 horas,9Y49TGX1648194873P1,61840e00c0faec003443e34b,10,20,Caja pequeña,20,"[{""$oid"":""623d7b343e43021ee367d2fb""},{""$oid"":""623d7b343e430256ae67d2fc""},{""$oid"":""623d7b343e4302783767d2fa""},{""$oid"":""623d7b343e4302efec67d2fd""}]",3.612
0,623d7b399c1daab661719d51,TIPSA,105905,2022-03-25T08:20:09.268Z,FALSE,FALSE,TRUE,FALSE,FALSE,tipsa 14 horas,9Y4993X1648191484P1,61840e00c0faec003443e34b,10,20,Caja pequeña,20,"[{""$oid"":""623d67fd9c4aa0122f244b24""},{""$oid"":""623d67fd9c4aa0e07a244b25""},{""$oid"":""623d67fd9c4aa0fe2e244b26""}]",2.709
0,623d7b412ff9d8eff0df86e2,OMNIVA,,2022-03-25T08:20:17.788Z,FALSE,FALSE,TRUE,FALSE,FALSE,omniva parcel machine service,M5W44WQ1648190751P1,5fdb1aa10713ab0034eca83d,10,20,Small Box,20,"[{""$oid"":""623d651ff3909fee4fa5dc2b""}]",1
0,623d7b4357f54f9621dcfaa6,MRW,35052700582,2022-03-25T08:20:19.444Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 19 expedicion,1Y4M5AS1648146463P1,5f462ba7bb51aa0040273cba,15,37,PK CAJA PEQUEÑA 2,28,"[{""$oid"":""623cb820641da21f7a040566""},{""$oid"":""623cb820641da224eb040567""},{""$oid"":""623cb820641da28de0040568""},{""$oid"":""623cb820641da24840040569""},{""$oid"":""623cb820641da278ea04056a""}]",5
0,623d7b4524b1e9828ada8105,MRW,35052700582,2022-03-25T08:20:21.589Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 19 expedicion,1Y4M5AS1648146463P2,5f462ba7bb51aa0040273cba,15,37,PK CAJA PEQUEÑA 2,28,"[{""$oid"":""623cb820641da2429604056b""}]",3.108
0,623d7b473e43027f2f67d302,SEUR,3190149451494,2022-03-25T08:20:23.875Z,FALSE,FALSE,TRUE,FALSE,FALSE,seur 24,7ZL3RDQ1648074002P1,5ed5553e53acff00364f0b4d,10,20,Small Box,20,"[{""$oid"":""623b9d13ab9a3407950da54b""},{""$oid"":""623b9d13ab9a343f0f0da54c""}]",1
0,623d7b4b36feab457f09bce1,SEUR,3370149451500,2022-03-25T08:20:27.507Z,FALSE,FALSE,TRUE,FALSE,FALSE,seur 24,79ZYW2T1648159805P1,5ecfad8582057700347e252c,10,20,Small Box,20,"[{""$oid"":""623cec3d94674b57539aa9ae""}]",0.6666666667
0,623d7b57887bde69a86ac0a7,GLSNEW,683109696,2022-03-25T08:20:39.188Z,FALSE,FALSE,TRUE,FALSE,FALSE,economy parcel,99K5VWE1648166402P1,5cdc238599a2010b64b01f95,7,27,Caja Pequeña,13,"[{""$oid"":""623d6c6e2ff9d8aeb4df85b9""},{""$oid"":""623d6c6e2ff9d8bbcddf85b8""}]",0.4095
0,623d7b57f7006f484ca7535e,ENVIALIA,,2022-03-25T08:20:39.053Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W62P31648196437P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7b56d4e4813ae63c3b34""},{""$oid"":""623d7b56d4e481271d3c3b35""},{""$oid"":""623d7b56d4e4817c0a3c3b36""},{""$oid"":""623d7b56d4e48182c53c3b37""}]",0.668
0,623d7b5b318ff9adf3f91e63,MRW,26085847494,2022-03-25T08:20:43.615Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2G8E31648159492P1,61519c1ca165f900346945a6,10,25,CAJA MEDIANA,15,"[{""$oid"":""623ceb04640a537b5cf27b6e""},{""$oid"":""623ceb04640a53c1b8f27b6f""}]",0.75
0,623d7b5c34b23778c4abb7f1,SEUR,3030149451517,2022-03-25T08:20:44.105Z,FALSE,FALSE,TRUE,FALSE,FALSE,seur 24,79ZY7HX1648161001P1,5ecfad8582057700347e252c,10,20,Small Box,20,"[{""$oid"":""623cf0e90957a1eaf35c3e85""}]",0.6666666667
0,623d7b61e88d8bb0933d7303,NACEX,00190322394102300126,2022-03-25T08:20:49.869Z,FALSE,FALSE,TRUE,FALSE,FALSE,plus pack,3L4GU9N1648196188P1,5e5d842d25f712003499853f,20,20,CT,20,"[{""$oid"":""623d7a5cc58f3c3e38384f64""}]",20
0,623d7b6df7006f0eb9a75364,ENVIALIA,,2022-03-25T08:21:01.633Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6AV81648196459P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7b6cf7a94903e9d02b59""}]",0.668
0,623d7b6fd9c45a5ddabe26e8,CORREOS,32300050459202601084600,2022-03-25T08:21:03.216Z,FALSE,FALSE,TRUE,FALSE,FALSE,express,E6WPQ461648144202P1,null,12,56,one-off,25,"[{""$oid"":""623d7b6d3e430217a267d316""}]",2.8056
0,623d7b75d9c45ad3debe26ea,SMARTPOST,6.0251E+15,2022-03-25T08:21:09.133Z,FALSE,FALSE,TRUE,FALSE,FALSE,smartpost parcel machine,M5W4TFF1648185529P1,5fdb1aa10713ab0034eca83d,10,20,Small Box,20,"[{""$oid"":""623d50b99c4aa0c925244a51""}]",0.668
0,623d7b7ce88d8b546d3d7306,UPS,1Z493EX16820642784,2022-03-25T08:21:16.958Z,FALSE,FALSE,TRUE,FALSE,FALSE,ups standard,79ZYSNB1648167001P1,5ecfad8582057700347e252c,10,20,Small Box,20,"[{""$oid"":""623d0859947163de7d00afc0""}]",0.6666666667
0,623d7b7ee88d8bc1ac3d7308,ENVIALIA,,2022-03-25T08:21:18.459Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6KAN1648196476P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7b7e23b4936a2f3c21d9""}]",0.668
0,623d7b80c58f3c5fe7384f97,MRW,43083454855,2022-03-25T08:21:20.682Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 19 expedicion,26Z49EA1648196478P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b809a24b5767fc4ab3c""}]",15
0,623d7b80d9c45a198cbe26ec,MRW,43083454856,2022-03-25T08:21:20.841Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 19 expedicion,26Z4ETR1648196478P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b800630267e540570af""}]",0.8
0,623d7b8536feab718e09bce3,MRW,43083454857,2022-03-25T08:21:25.045Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 19 expedicion,26Z48TJ1648196483P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b84385057eabde8dccb""}]",18
0,623d7b85dc9749b172cfa8fd,MRW,43083454858,2022-03-25T08:21:25.094Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 19 expedicion,26Z4PRM1648196483P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b8461b011be513b8058""}]",8.7
0,623d7b87887bdedc216ac0ae,ENVIALIA,,2022-03-25T08:21:27.805Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W69561648196486P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7b87d4e4813b7d3c3b3a""}]",0.668
0,623d7b8945d5466bd3898401,MRW,43083454860,2022-03-25T08:21:29.684Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 19 expedicion,26Z49GF1648196487P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b8923b49301fc3c21de""}]",0.8
0,623d7b89e88d8b657a3d730d,MRW,43083454859,2022-03-25T08:21:29.522Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw marítimo baleares,26Z4ZYS1648196487P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b88063026b5120570b7""}]",1
0,623d7b8c24b1e9d428da810c,CORREOS,32300050459214501061834,2022-03-25T08:21:32.703Z,FALSE,FALSE,TRUE,FALSE,FALSE,express,E6WPQPP1648137056P1,null,10,70,one-off,17,"[{""$oid"":""623c9582363abe4aeb254d72""},{""$oid"":""623c9582363abeb131254d73""},{""$oid"":""623c9582363abe6930254d74""}]",1.9873
0,623d7b8d57f54fb95fdcfaa9,MRW,43083454863,2022-03-25T08:21:33.898Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 19 expedicion,26Z41BY1648196492P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7b8d45d5469796898406""}]",5
