CODCost,_id,cost,courier,courier_id,createdAt,customCourierCost,customCourierVatCost,deliverDate,estimatedDeliverDate,finalWeight,insuranceCost,isAdjusted,isCompared,isPickUpDone,isPickUpFailed,isReturn,isShipped,method,mrr,otn,packages,pickUpCode,pickupDate,processDate,vatCost,weight
0,623d8dee3e4302008067d4dd,3.34,correos,854,2022-03-25T09:39:58.110Z,0.09,0.018,2022-03-28T10:51:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,standard,null,8899NFS1648131010S1,"[{""$oid"":""623d8dee3e4302cdd167d4dc""}]",null,2022-03-25T17:05:00.000Z,2022-03-25T09:54:13.339Z,0.668,0.7014
1.5,623d8dee3e4302d7be67d4df,4.47,correos,854,2022-03-25T09:39:58.251Z,0.09,0.018,2022-03-28T16:06:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,standard,null,8899YQ11648128643S1,"[{""$oid"":""623d8dee3e4302807c67d4de""}]",null,2022-03-25T17:04:00.000Z,2022-03-25T09:54:50.428Z,0.894,0.7014
0,623d8dee3e4302bd6b67d4e1,3.34,correos,854,2022-03-25T09:39:58.394Z,0.09,0.018,2022-03-28T11:51:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,standard,null,8899NYZ1648124440S1,"[{""$oid"":""623d8dee3e43023fcc67d4e0""}]",null,2022-03-25T17:05:00.000Z,2022-03-25T09:56:02.341Z,0.668,0.7014
0,623d8deec58f3c613f38516e,0.09,envialia,367,2022-03-25T09:39:58.557Z,0.05,0,,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W65WC1648201192S1,"[{""$oid"":""623d8deac58f3c649d385165""},{""$oid"":""623d8debc58f3c4fb3385167""},{""$oid"":""623d8decc58f3c3d79385169""},{""$oid"":""623d8decc58f3ca7ff38516b""},{""$oid"":""623d8dedc58f3cf2f538516d""}]",null,2022-03-25T16:37:00.000Z,2022-03-25T09:39:59.796Z,0,3.34
1.5,623d8dee3e4302fd1d67d4e3,4.84,correos,854,2022-03-25T09:39:58.581Z,0.09,0.018,2022-03-28T18:39:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,standard,null,8899J6U1648116153S1,"[{""$oid"":""623d8dee3e4302740167d4e2""}]",null,2022-03-25T17:05:00.000Z,2022-03-25T09:56:57.607Z,0.968,0.7014
1.5,623d8dee3e4302671467d4e5,4.84,correos,854,2022-03-25T09:39:58.917Z,0.09,0.018,2022-03-28T15:50:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,standard,null,8899DSL1648068607S1,"[{""$oid"":""623d8dee3e43020d8867d4e4""}]",null,2022-03-25T17:04:00.000Z,2022-03-25T09:58:14.840Z,0.968,0.7014
1.5,623d8def3e4302814867d4e7,4.84,correos,854,2022-03-25T09:39:59.058Z,0.09,0.018,2022-03-29T14:02:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,standard,null,8899KAG1648048270S1,"[{""$oid"":""623d8dee3e43023ee667d4e6""}]",null,2022-03-25T17:05:00.000Z,2022-03-25T10:00:08.551Z,0.968,0.7014
0,623d8dfbe88d8b7d793d74df,1,seur,175,2022-03-25T09:40:11.284Z,0.09,0,2022-03-28T14:41:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,79ZY5LR1648158003S1,"[{""$oid"":""623d8dfae88d8b8f043d74de""}]",null,2022-03-28T08:05:00.000Z,2022-03-25T09:40:13.411Z,0,0.6666666667
0,623d8dffdc97495970cfaac4,12.87,dhl,749,2022-03-25T09:40:15.880Z,0.09,0.018,2022-04-08T15:49:00.000Z,2022-03-28T23:59:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,express,null,6M9N8T71648154441S1,"[{""$oid"":""623d8dfedc97496d9dcfaac3""}]",,2022-03-25T16:19:00.000Z,2022-03-25T09:40:17.425Z,2.574,1
1.5,623d8e023e4302f43067d4ec,4.53,correos,613,2022-03-25T09:40:18.710Z,0.09,0,2022-03-29T14:17:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,express,null,1Y4M47Y1648200855S1,"[{""$oid"":""623d8e023e4302379467d4eb""}]",null,2022-03-25T18:50:00.000Z,2022-03-25T09:42:02.616Z,0,2.59518
0,623d8e0e239637a92fe1b4d8,1,ups,183,2022-03-25T09:40:30.907Z,0.09,0,2022-03-30T10:33:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZYK8R1648189203S1,"[{""$oid"":""623d8e0e2396371bcde1b4d7""}]",null,2022-03-25T20:05:00.000Z,2022-03-25T09:40:32.176Z,0,0.6666666667
0,623d8e10e88d8b3cc13d74e1,0.09,envialia,367,2022-03-25T09:40:32.614Z,0.05,0,2022-03-28T14:51:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W6KRS1648201230S1,"[{""$oid"":""623d8e0fe88d8b766c3d74e0""}]",null,2022-03-25T14:36:00.000Z,2022-03-25T09:40:33.844Z,0,0.668
0,623d8e1cf7a94941f7d02d31,27.4,correos,1,2022-03-25T09:40:44.026Z,,,2022-03-28T10:37:00.000Z,2022-03-28T00:00:00.000Z,67.47,4.3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,express,null,7W11RAN1648120140S1,"[{""$oid"":""623d8916c58f3cb82b3850b0""},{""$oid"":""623d8e1438505739ade8dedc""}]",114151560,2022-03-25T14:05:59.000Z,2022-03-25T09:40:48.060Z,0,23.7
0,623d8e1d6baa39171c1c5e4d,0.09,envialia,367,2022-03-25T09:40:45.019Z,0.05,0,2022-03-28T15:10:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W69R71648201242S1,"[{""$oid"":""623d8e1c6baa393c9b1c5e4c""}]",null,2022-03-25T14:36:00.000Z,2022-03-25T09:40:46.179Z,0,0.668
0,623d8e21613f779f9a6e9410,0,nacex,232,2022-03-25T09:40:49.835Z,,,2022-03-28T12:35:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1PTB1648201249S1,"[{""$oid"":""623d8e21613f7781896e940f""}]",,2022-03-25T21:08:00.000Z,2022-03-25T09:40:49.834Z,0,3.26
0,623d8e24d9c45a14a6be2903,0,nacex,232,2022-03-25T09:40:52.554Z,,,2022-03-28T11:43:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1SZW1648201251S1,"[{""$oid"":""623d8e24d9c45a53b4be2902""}]",,2022-03-25T21:06:00.000Z,2022-03-25T09:40:52.553Z,0,0.52
0,623d8e265e1d9449e92ec7ba,1,ups,183,2022-03-25T09:40:54.839Z,0.09,0,2022-03-29T16:20:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZYW4G1648158607S1,"[{""$oid"":""623d8e265e1d94aded2ec7b9""}]",null,2022-03-25T20:06:00.000Z,2022-03-25T09:40:55.922Z,0,0.6666666667
0,623d8e2724b1e91750da831c,0,nacex,232,2022-03-25T09:40:55.746Z,,,2022-03-28T15:24:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV15DE1648201254S1,"[{""$oid"":""623d8e2724b1e92728da831b""}]",,2022-03-25T21:08:00.000Z,2022-03-25T09:40:55.745Z,0,2.75
0,623d8e2a613f77f1fb6e943b,0,nacex,232,2022-03-25T09:40:58.063Z,,,2022-03-28T13:11:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1KVB1648201257S1,"[{""$oid"":""623d8e2a613f77494e6e943a""}]",,2022-03-25T21:07:00.000Z,2022-03-25T09:40:58.062Z,0,45.19
0,623d8e2c57f54fc81edcfcac,0,nacex,232,2022-03-25T09:41:00.407Z,,,2022-03-28T10:33:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1TQX1648201259S1,"[{""$oid"":""623d8e2c57f54fe3c1dcfcab""}]",,2022-03-25T21:08:00.000Z,2022-03-25T09:41:00.406Z,0,1.64
0,623d8e2e318ff94ef7f91ffa,0,nacex,232,2022-03-25T09:41:02.803Z,,,2022-03-28T12:53:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1JCR1648201262S1,"[{""$oid"":""623d8e2e318ff95cf6f91ff9""}]",,2022-03-25T21:07:00.000Z,2022-03-25T09:41:02.802Z,0,0.57
0,623d8e36f7a949d6c4d02d38,0,nacex,232,2022-03-25T09:41:10.015Z,,,2022-03-28T13:06:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV11W71648201269S1,"[{""$oid"":""623d8e36f7a9494449d02d37""}]",,2022-03-25T21:01:00.000Z,2022-03-25T09:41:10.014Z,0,6.28
0,623d8e395e1d941fbc2ec7c0,0,nacex,232,2022-03-25T09:41:13.448Z,,,2022-03-28T09:31:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1RNT1648201272S1,"[{""$oid"":""623d8e395e1d94e9a92ec7bf""}]",,2022-03-25T21:00:00.000Z,2022-03-25T09:41:13.447Z,0,7.04
0,623d8e3b6baa39890c1c5e5c,0,nacex,232,2022-03-25T09:41:15.963Z,,,2022-03-29T15:55:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1GPA1648201275S1,"[{""$oid"":""623d8e3b6baa3985ab1c5e5b""}]",,2022-03-25T21:06:00.000Z,2022-03-25T09:41:15.962Z,0,0.23
0,623d8e3c57f54f664adcfcaf,10.84,mrw,424,2022-03-25T09:41:16.015Z,0.09,0,2022-03-28T11:09:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,mrw urgente 19 expedicion,null,7WK85EA1648193552S1,"[{""$oid"":""623d8e33be305f33fdf1cd3b""},{""$oid"":""623d8e3af7a949fbd6d02d3a""},{""$oid"":""623d8e3b57f54f4618dcfcae""}]",,2022-03-25T10:54:00.000Z,2022-03-25T09:41:21.068Z,0,24.5
0,623d8e3e3850572b6ae8deee,0,nacex,232,2022-03-25T09:41:18.233Z,,,2022-03-28T11:03:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1Y7T1648201277S1,"[{""$oid"":""623d8e3e385057f168e8deed""}]",,2022-03-25T21:06:00.000Z,2022-03-25T09:41:18.232Z,0,0.34
0,623d8e405e1d94cbad2ec7c3,4.35,publicCorreos,59,2022-03-25T09:41:20.658Z,,,2022-03-29T08:49:00.000Z,2022-03-30T00:00:00.000Z,3,0,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,nacional domicilio standard,null,7ZL3YX81647167412R1,"[{""$oid"":""623d8e3f5e1d9474142ec7c2""}]",,2022-03-25T12:50:00.000Z,2022-03-25T09:41:54.560Z,0,0.668
0,623d8e4106302601b50572aa,0,nacex,232,2022-03-25T09:41:21.012Z,,,2022-03-28T08:33:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1JC81648201280S1,"[{""$oid"":""623d8e41063026fb340572a9""}]",,2022-03-25T21:04:00.000Z,2022-03-25T09:41:21.011Z,0,2.41
0,623d8e43918f3fd8e2d62736,0,nacex,232,2022-03-25T09:41:23.120Z,,,2022-03-28T09:47:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1EXD1648201282S1,"[{""$oid"":""623d8e43918f3fb84ad62735""}]",,2022-03-25T21:02:00.000Z,2022-03-25T09:41:23.119Z,0,2
0,623d8e45887bde971d6ac26c,1,seur,175,2022-03-25T09:41:25.383Z,0.09,0,2022-03-28T14:43:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,79ZYB6A1648158007S1,"[{""$oid"":""623d8e44887bde84306ac26b""}]",null,2022-03-28T08:47:00.000Z,2022-03-25T09:41:25.972Z,0,0.6666666667
0,623d8e45be305f3c57f1cd43,0,nacex,232,2022-03-25T09:41:25.460Z,,,2022-03-29T08:17:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1H3Q1648201284S1,"[{""$oid"":""623d8e45be305fec22f1cd42""}]",,2022-03-25T21:01:00.000Z,2022-03-25T09:41:25.460Z,0,3.66
0,623d8e4833894f16209d9d8a,0,nacex,232,2022-03-25T09:41:28.258Z,,,2022-03-29T18:52:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV16RT1648201287S1,"[{""$oid"":""623d8e4833894fb4d39d9d89""}]",,2022-03-25T11:16:00.000Z,2022-03-25T09:41:28.258Z,0,3.43
0,623d8e4ef7a949216ad02d47,0,CORREOS,null,2022-03-25T09:41:34.220Z,,,2022-03-26T10:37:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,CORREOS EXPRESS,,8EV19EF1648201292S1,"[{""$oid"":""623d8e4ef7a949445ad02d46""}]",,2022-03-25T22:43:00.000Z,2022-03-25T09:41:34.219Z,0,0.28
0,623d8e6cf3909fea9da5e015,0,SEUR,null,2022-03-25T09:42:04.743Z,,,2022-03-30T18:06:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,SEUR,,8EV1D7W1648201323S1,"[{""$oid"":""623d8e6cf3909f6273a5e014""}]",,2022-03-28T08:14:00.000Z,2022-03-25T09:42:04.742Z,0,2
0,623d8e7833894f41c49d9d8e,1,dhl,184,2022-03-25T09:42:16.108Z,0.09,0,2022-03-31T05:05:00.000Z,2022-04-01T23:59:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,express,null,79ZYEJK1648182001S1,"[{""$oid"":""623d8e7733894fb9ee9d9d8d""}]",,2022-03-25T13:04:00.000Z,2022-03-25T09:42:18.115Z,0,0.8
0,623d8e839a24b5f19bc4ad1f,0.09,sending,759,2022-03-25T09:42:27.216Z,0.05,0,2022-03-28T10:53:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ecommerce,null,X1W63JR1648201344S1,"[{""$oid"":""623d8e829a24b58f0ec4ad1e""}]",null,2022-03-25T17:55:00.000Z,2022-03-25T09:42:29.546Z,0,0.8
0,623d8e86e88d8b85e33d7506,9.39,dpd,1022,2022-03-25T09:42:30.290Z,0.09,0.018,2022-03-30T10:32:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,dpd door to door,null,6M9NL8V1648126207S1,"[{""$oid"":""623d8e85e88d8b3b253d7501""}]",null,2022-03-25T14:39:00.000Z,2022-03-25T09:42:34.272Z,1.878,0.53
0,623d8e983850574a21e8defb,1,ups,183,2022-03-25T09:42:48.447Z,0.09,0,2022-03-30T10:29:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZYS1P1648148403S1,"[{""$oid"":""623d8e973850578174e8def4""}]",null,2022-03-25T20:06:00.000Z,2022-03-25T09:42:49.668Z,0,0.6666666667
0,623d8ebb9c1daa5ce0719f5b,9.39,dpd,1022,2022-03-25T09:43:23.558Z,0.09,0.018,2022-03-30T12:28:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,dpd door to door,null,6M9NDHA1648199403S1,"[{""$oid"":""623d8eba9c1daaff5d719f5a""}]",null,2022-03-25T14:39:00.000Z,2022-03-25T09:43:27.056Z,1.878,0.55
0,623d8ed19a24b51615c4ad25,1,dhl,184,2022-03-25T09:43:45.446Z,0.09,0,2022-03-28T11:51:00.000Z,2022-03-30T23:59:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,express,null,79ZYPC31648154403S1,"[{""$oid"":""623d8ed09a24b54342c4ad24""}]",,2022-03-25T13:04:00.000Z,2022-03-25T09:43:47.274Z,0,0.8
0,623d8ed236feab1d8209bf15,0,publicCorreos,262,2022-03-25T09:43:46.737Z,,,2022-03-30T16:26:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,CORREOS,,8EV1TQ91648201426S1,"[{""$oid"":""623d8ed236feab068c09bf14""}]",,2022-03-25T20:24:00.000Z,2022-03-25T09:43:46.736Z,0,3.99
0,623d8ed6f7a949cdecd02d74,0,publicCorreos,262,2022-03-25T09:43:50.671Z,,,2022-03-28T17:01:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,CORREOS,,8EV15FR1648201429S1,"[{""$oid"":""623d8ed6f7a94939f8d02d73""}]",,2022-03-25T20:24:00.000Z,2022-03-25T09:43:50.670Z,0,5.36
0,623d8eec063026e90b0572af,1,seur,175,2022-03-25T09:44:12.777Z,0.09,0,2022-03-28T15:28:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,79ZYN421648133402S1,"[{""$oid"":""623d8eeb063026d8450572ae""}]",null,2022-03-28T06:53:00.000Z,2022-03-25T09:44:13.320Z,0,0.6666666667
0,623d8ef224b1e960e0da833a,42.89,tnt,164,2022-03-25T09:44:18.204Z,,,2022-03-30T15:40:00.000Z,2022-03-29T00:00:00.000Z,19.75,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,tnt economy,null,98VWTNJ1647588664S1,"[{""$oid"":""623d8e14887bde62896ac263""}]",TLL  828619,2022-03-28T17:40:00.000Z,2022-03-25T09:44:39.329Z,0,15.8688
0,623d8efc9c4aa0e23a244f2f,11.3,dpd,1022,2022-03-25T09:44:28.027Z,0.09,0.018,2022-04-04T17:25:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,dpd door to pickup point,null,6M9N1F41648126204S1,"[{""$oid"":""623d8efb9c4aa0d5cb244f2e""}]",null,2022-03-25T14:39:00.000Z,2022-03-25T09:45:04.847Z,2.26,3
0,623d8eff2ff9d8f5fddf88ae,0.09,glsNew,799,2022-03-25T09:44:31.169Z,0.06,0,2022-03-28T10:23:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,courier business parcel,null,P7P47MZ1648149217S1,"[{""$oid"":""623d8efe2ff9d8e8cadf88ad""}]",null,2022-03-25T18:31:00.000Z,2022-03-25T09:44:36.960Z,0,1.25
0,623d8f019c1daa1b30719f5d,1,dhl,184,2022-03-25T09:44:33.763Z,0.09,0,2022-03-29T14:39:00.000Z,2022-03-30T23:59:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,express,null,79ZYDTT1648179601S1,"[{""$oid"":""623d8f009c1daa7af2719f5c""}]",,2022-03-25T13:04:00.000Z,2022-03-25T09:44:35.758Z,0,0.8
0,623d8f0636feab9c5f09bf18,0.09,envialia,367,2022-03-25T09:44:38.597Z,0.05,0,2022-04-04T13:44:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W66XF1648201475S1,"[{""$oid"":""623d8f0536feabe5ff09bf17""}]",null,2022-03-25T14:37:00.000Z,2022-03-25T09:44:39.596Z,0,0.668
0,623d8f15f7a94955ddd02d7a,1,ups,183,2022-03-25T09:44:53.087Z,0.09,0,2022-03-30T17:19:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZYQGH1648188601S1,"[{""$oid"":""623d8f14f7a9492afcd02d79""}]",null,2022-03-26T00:44:00.000Z,2022-03-25T09:44:54.112Z,0,0.6666666667
0,623d8f1c23b49395543c242c,0.09,omniva,619,2022-03-25T09:45:00.800Z,0.09,0.018,2022-03-28T12:46:00.000Z,2022-04-04T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,omniva parcel machine service,null,M5W4ZN11647799164S1,"[{""$oid"":""623d8f1c23b493e8eb3c242b""}]",null,2022-03-25T21:21:00.000Z,2022-03-25T09:45:05.723Z,0.018,1
0,623d8f1f918f3f22c0d62763,0,internal,65,2022-03-25T09:45:03.302Z,0.09,0,2022-04-01T12:44:01.189Z,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,internal,null,YX85CSQ1648138565S1,"[{""$oid"":""623d8e8a24b1e95610da831e""}]",,,2022-03-25T09:45:14.897Z,0,0
0,623d8f2234b237c5acabbadf,0.09,sending,157,2022-03-25T09:45:06.456Z,0.09,0,2022-03-28T12:19:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ecommerce,null,Z3EN5FE1648201454S1,"[{""$oid"":""623d8f2234b2373fc3abbade""}]",null,2022-03-25T14:39:00.000Z,2022-03-25T09:47:05.043Z,0,0.025
0,623d8f26887bdeb2c96ac287,1,ups,183,2022-03-25T09:45:10.194Z,0.09,0,2022-03-30T18:48:00.000Z,2022-03-31T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZYKFE1648155001S1,"[{""$oid"":""623d8f25887bde66116ac286""}]",null,2022-03-25T20:06:00.000Z,2022-03-25T09:45:11.412Z,0,0.6666666667
0,623d8f3a3e43022c6f67d52f,1,seur,175,2022-03-25T09:45:30.084Z,0.09,0,2022-03-28T13:19:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,79ZYMC31648166402S1,"[{""$oid"":""623d8f393e4302205167d52e""}]",null,2022-03-28T08:48:00.000Z,2022-03-25T09:45:30.626Z,0,0.6666666667
0,623d8f4624b1e91759da833c,0.09,correos,855,2022-03-25T09:45:42.221Z,0.09,0,2022-03-28T11:27:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,standard,null,9Z4WEM11648200451S1,"[{""$oid"":""623d8f4524b1e90989da833b""}]",null,2022-03-28T06:36:00.000Z,2022-03-25T09:45:51.174Z,0,4
0,623d8f4836feab012609bf1e,0.09,envialia,367,2022-03-25T09:45:44.207Z,0.05,0,2022-04-07T17:28:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W6THA1648201411S1,"[{""$oid"":""623d8f4736feab7e9309bf1d""}]",null,2022-03-25T16:40:00.000Z,2022-03-25T09:45:45.534Z,0,0.668
0,623d8f4cf3909f3d7aa5e01c,1,ups,183,2022-03-25T09:45:48.792Z,0.09,0,2022-03-29T18:41:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZY1Z41648156208S1,"[{""$oid"":""623d8f4bf3909f13c1a5e01b""}]",null,2022-03-25T20:03:00.000Z,2022-03-25T09:45:50.113Z,0,0.6666666667
0,623d8f4fdc9749295ccfab43,0.09,envialia,367,2022-03-25T09:45:51.267Z,0.05,0,2022-03-28T16:01:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W6LR21648201546S1,"[{""$oid"":""623d8f4cdc9749b405cfab3e""},{""$oid"":""623d8f4ddc97494254cfab40""},{""$oid"":""623d8f4edc9749e3e9cfab42""}]",null,2022-03-25T17:55:00.000Z,2022-03-25T09:45:52.697Z,0,2.004
0,623d8f5234b23717faabbae1,1,glsNew,498,2022-03-25T09:45:54.777Z,0.09,0,2022-03-29T13:12:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,eurobusiness small parcel,null,8E2VVTA1648198269S1,"[{""$oid"":""623d8f5134b2370c5fabbae0""}]",null,2022-03-25T19:19:00.000Z,2022-03-25T09:45:59.381Z,0,0.6666666667
0,623d8f729c4aa0ba67244f32,1,ups,183,2022-03-25T09:46:26.576Z,0.09,0,2022-04-01T15:23:00.000Z,2022-03-31T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZY46H1648158005S1,"[{""$oid"":""623d8f64f7a9493d45d02d7b""}]",null,2022-03-25T21:03:00.000Z,2022-03-25T09:46:28.507Z,0,0.6666666667
0,623d8f83d9c45ae1f3be2928,0.09,correos,120,2022-03-25T09:46:43.598Z,0.09,0,2022-03-28T10:14:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,express,null,99K5PFH1648201591S1,"[{""$oid"":""623d8f83d9c45a8c75be2927""}]",null,2022-03-25T18:55:00.000Z,2022-03-25T09:46:49.272Z,0,0.410319
0,623d8f849c4aa054b5244f34,2.75,glsNew,626,2022-03-25T09:46:44.565Z,0.09,0,2022-03-28T12:00:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,courier business parcel,null,YX859YA1648149363S1,"[{""$oid"":""623d8f839c4aa0736e244f33""}]",73190943,2022-03-25T16:33:00.000Z,2022-03-25T09:50:51.575Z,0,2.886
0,623d8f8523963711cee1b4e9,1,ups,183,2022-03-25T09:46:45.817Z,0.09,0,2022-03-30T14:52:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZY8KY1648189802S1,"[{""$oid"":""623d8f852396373341e1b4e8""}]",null,2022-03-25T20:05:00.000Z,2022-03-25T09:46:46.963Z,0,0.6666666667
0,623d8f8d36feab114709bf25,6.15,correos,1,2022-03-25T09:46:53.008Z,,,2022-03-28T11:46:00.000Z,2022-03-28T00:00:00.000Z,6.5,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,express,null,7W11HXR1648140729S1,"[{""$oid"":""623d8905c58f3c078838509d""}]",114151560,2022-03-25T14:05:59.000Z,2022-03-25T09:47:00.444Z,0,1.021706
0,623d8f9334b23775e8abbaeb,0.09,seur,669,2022-03-25T09:46:59.224Z,0.09,0.018,2022-03-29T16:50:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,25G9TQZ1648153902S1,"[{""$oid"":""623d7ecd34b2377f2eabb899""}]",null,2022-03-29T15:32:00.000Z,2022-03-25T09:47:01.512Z,0.018,3.01
